0,1,2,3,4,5,correct,choiceA_probs,choiceB_probs,choiceC_probs,choiceD_probs
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,False,0.12971340119838715,0.10102090239524841,0.5461137890815735,0.014782624319195747
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,False,0.0839286670088768,0.10123728960752487,0.7962930202484131,0.016270313411951065
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,True,0.041618701070547104,0.8624693751335144,0.036158956587314606,0.04790283367037773
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,False,0.1013512834906578,0.1342686414718628,0.5565280318260193,0.2015610933303833
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,False,0.30498334765434265,0.5522535443305969,0.0930146723985672,0.03586035221815109
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,False,0.16472762823104858,0.5317473411560059,0.26323401927948,0.0324367918074131
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,False,0.3139896094799042,0.30432915687561035,0.17340151965618134,0.006829386577010155
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,False,0.4102630615234375,0.29092007875442505,0.1968463659286499,0.05215909332036972
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,False,0.04649308696389198,0.20195676386356354,0.6939699649810791,0.0543559268116951
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,False,0.19799141585826874,0.581929087638855,0.15662409365177155,0.05412783473730087
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,True,0.2736213505268097,0.43046683073043823,0.1464589685201645,0.13128496706485748
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,True,0.0002908437163569033,0.9979027509689331,0.0010473685106262565,0.0002411179302725941
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,False,0.14913775026798248,0.8449228405952454,0.0008201609016396105,0.00015899546269793063
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,False,0.048416562378406525,0.9135534763336182,0.026323627680540085,0.0074249207973480225
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,True,0.007296995725482702,0.6777053475379944,0.030245205387473106,0.0014368635602295399
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.5991724133491516,0.2830290198326111,0.04918306693434715,0.002774718916043639
Electricity and magnetism connect to form,mass,energy,ultrahigh-frequency sound,light,D,False,0.037091754376888275,0.9271771311759949,0.026716185733675957,0.0039710067212581635
Sound travels in air by a series of,compressions,rarefactions,Both of these,Neither of these,C,False,0.008251525461673737,0.9389602541923523,0.0015504158800467849,0.00023044875706546009
"When a cannonball is fired from a cannon, both the cannonball and the cannon experience equal",amounts of force,accelerations,Both,Neither,A,False,0.29158562421798706,0.1768556386232376,0.3356130123138428,0.031216870993375778
The nucleus of an electrically neutral iron atom contains 26 protons. The number of electrons this iron atom has is,52,26,24,None.,B,True,0.05569803714752197,0.8444578647613525,0.053984384983778,0.02550041861832142
To say that a rose petal is red is to say that it,absorbs red,reflects red,emits red,transmits red,B,True,0.19255851209163666,0.6826792359352112,0.0881597101688385,0.029529806226491928
"Compared with a sound of 60 decibels, a sound of 80 decibels has an intensity",10 times greater,100 times greater,1000 times greater,more than 1000 times greater,B,False,0.09162460267543793,0.13331303000450134,0.5525671243667603,0.21638837456703186
"When red and blue light are overlapped, the color produced is",magenta,yellow,cyan,white,A,False,0.09918763488531113,0.15362481772899628,0.4959070086479187,0.24168576300144196
"When 100 J are put into a device that puts out 40 J of useful work, the efficiency of the device is",40%,50%,60%,140%,A,False,0.18439675867557526,0.21897655725479126,0.36103132367134094,0.20894889533519745
Shock waves are produced by waves of sound,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.2907116413116455,0.2773990035057068,0.16564249992370605,0.22997185587882996
A rock suspended by a weighing scale weighs 5 N out of water and 3 N when submerged in water. What is the buoyant force on the rock?,3 N,5 N,8 N,None of these,D,False,0.11120954900979996,0.4263097643852234,0.31680649518966675,0.08010122925043106
The work done on a 100-kg crate that is hoisted 2 m in a time of 4 s is,200 J,500 J,800 J,2000 J,D,False,0.3028881847858429,0.4012616276741028,0.13440580666065216,0.14307424426078796
A capacitor loses half its remaining charge every second. If after five seconds its charge is q what was its initial charge?,4q.,8q.,16q.,32q.,D,False,0.17552553117275238,0.38338300585746765,0.20844171941280365,0.14325977861881256
The mass of an atom comes mostly from its _ ; and its volume from its _.,nucleons; nucleons.,electrons; electrons.,electrons; nucleons.,nucleons; electrons.,D,False,0.150106281042099,0.09541335701942444,0.6833236217498779,0.0676582008600235
The definition of magnetic inclination is the angle between,magnetic north and geographic north,magnetic north and geographic south,the earth’s magnetic field at any point and the vertical,the earth’s magnetic field at any point and the horizontal,D,False,0.43005508184432983,0.43005508184432983,0.08737099170684814,0.049010682851076126
The pitch of a sound is mostly related to its,intensity,frequency,amplitude,speed,B,True,0.0005604357575066388,0.997581958770752,0.0008413137402385473,0.00017912601470015943
"As more lamps are connected to a series circuit, the current in the power source",increases,decreases,remains the same,None of these,B,True,0.3141951262950897,0.5514296293258667,0.09733311086893082,0.0266093909740448
"When an element ejects an alpha particle, the mass number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,B,False,0.5228301882743835,0.37658047676086426,0.05958367884159088,0.03969128802418709
An electron can be speeded up by,an electric field,a magnetic field,Both of these,Neither of these,A,True,0.7150107026100159,0.19547304511070251,0.024087004363536835,0.0028767825569957495
"A certain element emits 1 alpha particle, and its products then emit 2 beta particles in succession. The atomic number of the resulting element is changed by",zero,minus 1,minus 2,plus 1,A,False,0.1911180466413498,0.45846837759017944,0.2002900093793869,0.14884288609027863
"When an object is set vibrating by a wave that has a matching frequency, what occurs is",forced vibration,resonance,refraction,amplitude reduction,B,True,0.0003508213849272579,0.9978938698768616,0.0005967672332189977,0.0002526871394366026
The red glow in the neon tube of an advertising sign is a result of,fluorescence,incandescence,de-excitation,polarization,C,False,0.9416826367378235,0.053126104176044464,0.002446218393743038,0.0017346285749226809
"At very high speeds, an object appears to an observer at rest to be",shorter in the direction of travel.,shrunken in all directions.,shorter in the direction perpendicular to travel.,longer in all directions.,A,True,0.451913982629776,0.3057803213596344,0.2005356103181839,0.0394878014922142
"When a wave moves from shallow water to deep water, the","frequency decreases, the wavelength increases, and the speed increases","frequency does not change, the wavelength increases, and the speed increases","frequency does not change, the wavelength decreases, and the speed decreases","frequency does not change, the wavelength increases, and the speed decreases",B,False,0.5138700008392334,0.1472262293100357,0.15918949246406555,0.17758873105049133
When you drop a ball from rest it accelerates downward at 9.8 m/s^2. If you instead throw it downward assuming no air resistance its acceleration immediately after leaving your hand is,9.8 m/s2,more than 9.8 m/s2,less than 9.8 m/s2,Cannot say unless the speed of throw is given.,A,True,0.3250496983528137,0.3150489628314972,0.24155640602111816,0.09608450531959534
Carbon-14 is primarily produced by cosmic radiation in the,atmosphere,food we eat,Earth’s interior,fallout of nuclear bomb tests,A,True,0.6684924960136414,0.2830575406551361,0.01896367222070694,0.028026491403579712
Chain reactions in a fission reactor are caused by,kinetic energy,energy conversion,mass conversion,ejected neutrons,D,True,0.0011209966614842415,0.004036863800138235,0.004297219216823578,0.9877880215644836
Satellites in circular Earth orbit maintain a constant speed because gravitational force on them is,zero,practically zero,appreciably weaker than at Earth’s surface,without a component of force along their circular path,D,False,0.058656010776758194,0.25880247354507446,0.5067105889320374,0.1723995953798294
The complementary color of blue is,magenta,yellow,cyan,white,B,True,0.05952306091785431,0.5647391080856323,0.3167899250984192,0.04782812297344208
"The difference between dc and ac in electric circuits is that in dc, charges flow",steadily in one direction,in one direction,to and fro,All of these,B,False,0.8904258012771606,0.06654974818229675,0.026471661403775215,0.010863947682082653
To receive an electric shock there must be a,current in one direction.,presence of moisture.,high voltage and low body resistance.,voltage difference across part or all of your body.,D,True,0.0016734525561332703,0.0010150002781301737,0.02875003218650818,0.9670631885528564
A karate chop delivers a force of 3000 N to a board that breaks. The force that the board exerts on the hand during this event is,less than 3000 N,3000 N,greater than 3000 N,Need more information,B,True,0.15897136926651,0.5377932190895081,0.2207098752260208,0.05757560953497887
Find the speed of a wave by multiplying its frequency by its,period,wavelength,amplitude,None of these,B,True,0.0004355637065600604,0.9955156445503235,0.001982801826670766,0.0003725574060808867
The magnitude of the gravitational force on a satellite is constant if the orbit is,parabolic,circular,elliptical,All of these,B,True,0.17383143305778503,0.6663639545440674,0.07023423910140991,0.05301559343934059
The impulse–momentum relationship is a direct result of Newton’s,first law,second law,third law,law of gravity,B,True,0.21742293238639832,0.7355323433876038,0.028519682586193085,0.009703333489596844
A common nuclear fission reactor,heats water,generates electricity directly,gets energy from nothing,is a major polluter of the atmosphere,A,True,0.428568035364151,0.428568035364151,0.08439004421234131,0.05039159953594208
The process of boiling water tends to,warm the water,cool the water,Both,Neither,B,True,0.2676742672920227,0.42774224281311035,0.1367146372795105,0.005384480115026236
"When you scale up an object to 3 times its linear size, the surface area increases by",3 and the volume by 9.,3 and the volume by 27.,9 and the volume by 27.,4 and the volume by 8.,C,False,0.4189164340496063,0.3162147104740143,0.15411075949668884,0.10758663713932037
"If you change the magnetic field in a closed loop of wire, what is created in the loop is a(n)",current,voltage,electric field,All of these,D,False,0.4994545578956604,0.35416629910469055,0.05516846850514412,0.06154487654566765
Clocks on a fast-moving spaceship whizzing past Earth appear to run slow when viewed from,inside the spaceship.,Earth.,Both of these.,Neither of these.,B,True,0.34933993220329285,0.5495888590812683,0.07322563230991364,0.0056465547531843185
The model of light most supported by the photoelectric effect is the,wave model,particle model,Both of these,Neither of these,B,True,0.005037080962210894,0.9903682470321655,0.0024168179370462894,0.000506592623423785
"Compared with a fundamental tone, the frequency of its second harmonic is",half as much,twice as much,the same,four times as much,B,True,0.3075296878814697,0.5568643808364868,0.09829239547252655,0.03672918677330017
A string is plucked producing four loops (antinodes). The length of the string is 12.00 m. The wavelength of the wave must be,48.0 m,24.0 m,6.00 m,3.00 m,C,False,0.20985274016857147,0.3799942433834076,0.26945626735687256,0.13549113273620605
"During the time an aircraft produces a sonic boom, the aircraft is",breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,All of these,C,False,0.8952397108078003,0.05813201516866684,0.021054020151495934,0.02040625549852848
The principal source of Earth’s internal energy is,tidal friction,gravitational pressure,radioactivity,geothermal heat,C,False,0.009487300179898739,0.10360430926084518,0.06901534646749496,0.8149110674858093
"When you brush your hair and scrape electrons from your hair, the charge of your hair becomes",positive,negative,Both of these,Neither of these,A,False,0.07784068584442139,0.7861630320549011,0.08683755248785019,0.021280458196997643
Astrophysicists are able to identify the elements in the outer layers of a star by studying its,Doppler effect.,molecular structure.,temperature.,spectrum.,D,True,0.0005866226274520159,0.0008018180960789323,0.0010789642110466957,0.9963777661323547
Relativistic equations for time dilation length contraction and relativistic momentum and energy hold true,at speeds near that of light.,at everyday low speeds.,at all speeds.,only approximately.,C,False,0.8558610081672668,0.03760391101241112,0.09602493792772293,0.008656911551952362
"In his special theory of relativity, Einstein stated that the laws of physics are",different in different situations.,common sense applied to microscopic and macroscopic things.,the same in all frames of reference.,the same in all uniformly moving frames of reference.,D,False,0.0023994112852960825,0.004771799314767122,0.909343957901001,0.08197984099388123
"When an element ejects a beta particle, the atomic number of that element",reduces by 1,increases by 1,reduces by 2,increases by 2,B,False,0.7222659587860107,0.17155320942401886,0.06613965332508087,0.03888149559497833
The amount of heat transferred to a system can be measured in,calories,joules,Either,Neither,C,False,0.814704179763794,0.16042475402355194,0.004550900310277939,0.0006764309364371002
"Compared with the sound you hear from the siren of a stationary fire engine, its sound when it approaches you has an increased",speed,frequency,Both of these,Neither of these,B,True,0.14744140207767487,0.364920973777771,0.34281155467033386,0.03238857537508011
Light reflecting from a smooth surface undergoes a change in,frequency.,wavelength.,All of these.,None of these.,D,False,0.10770472884178162,0.3759264349937439,0.3700982332229614,0.028538912534713745
What Einstein discovered about space and time is that they,are separate entities.,are parts of one whole.,follow an inverse-square law.,are special to space travelers.,B,True,0.0016330030048266053,0.9889765381813049,0.003457067534327507,0.004875246435403824
All parts of a laser beam have the same,frequency,phase,speed,All of these,D,True,0.029299044981598854,0.009813950397074223,0.015682648867368698,0.65650475025177
The rotational inertia of an object is greater when most of the mass is located,near the rotational axis,away from the axis,on the rotational axis,off center,B,False,0.674439549446106,0.2682735025882721,0.042447034269571304,0.01314947847276926
"When small pieces of material are assembled into a larger piece, the combined surface area",greatly increases,slightly increases,decreases,is unchanged,C,False,0.4672556519508362,0.3064337372779846,0.18878835439682007,0.03492233157157898
A rainbow is the result of light in raindrops that undergoes,internal reflection,dispersion,refraction,All of these,D,False,0.014907903969287872,0.6747832894325256,0.28572121262550354,0.011793123558163643
"In the atomic nucleus, electrical forces tend to",hold particles together,push particles apart,produce orbital motion,charge particles,B,False,0.956927478313446,0.04011910408735275,0.001531469402834773,0.0005997319822199643
The fact that the acceleration of free fall is the same for all masses is explained by Newton’s,first law,second law,third law,law of action–reaction,B,True,0.1571880429983139,0.7268301248550415,0.06552571803331375,0.04230658337473869
"Compared with radiation from the Sun, terrestrial radiation has a lower",wavelength,frequency,Both,Neither,B,True,0.20290285348892212,0.40352052450180054,0.2605324387550354,0.03471258282661438
"When we speak of time dilation, we mean that time",compresses with speed.,stretches with speed.,is a constant at all speeds.,is related to space.,B,True,0.1376343071460724,0.8431123495101929,0.013003586791455746,0.004564688075333834
The magnetic field lines about a current-carrying wire form,circles,radial lines,eddy currents,energy loops,A,True,0.7000194191932678,0.26157817244529724,0.0218097735196352,0.014303197152912617
An inflated balloon with a heavy rock tied to it is dropped into a deep lake. As the balloon sinks deeper and deeper the buoyant force acting on it,increases.,decreases.,remains largely unchanged.,Need more information.,B,True,0.22311127185821533,0.47976458072662354,0.23750068247318268,0.054675761610269547
"A radioactive sample has a half-life of 1 hour. If we start with 1.000 gram of it at noon, how much remains at 3:00 pm?",0.50 g,0.25 g,0.125 g,0.0625 g,C,True,0.12866340577602386,0.196188285946846,0.46333473920822144,0.20560355484485626
Boiling and freezing occur when water is subjected to,decreased temperatures,decreased atmospheric pressure,increased temperatures,increased atmospheric pressure,B,True,0.37365132570266724,0.5787224769592285,0.021749116480350494,0.02243950590491295
"When you bend the branch of a tree by hanging on its end, the top side of the branch is under",tension.,compression.,Both.,Neither.,A,True,0.6404085755348206,0.27543631196022034,0.05595827475190163,0.0025366805493831635
A simple and correct way to comprehend satellites orbiting Earth is to view them as,balanced between gravitational and centripetal forces.,beyond the main pull of Earth gravity.,in mechanical equilibrium with a net force of zero.,having sufficient tangential velocities to fall around rather than into Earth.,D,False,0.9839637875556946,0.00995265319943428,0.0025560525245964527,0.0025560525245964527
